# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.7.3
#@/tick	6912
#@/user_id	aae06e7b-1c87-4f88-82f7-00d22f8468fb
a 	啊	c=11 d=0.0676654 t=6912
pan duan 	判斷	c=1 d=1.52378e-14 t=6912
pang lu 	旁路	c=4 d=1.15835 t=6912
pao chu 	拋出	c=1 d=2.37662e-08 t=6912
pao qi 	拋棄	c=0 d=0.0722527 t=6912
pao qi de 	拋棄的	c=1 d=0.726149 t=6912
pei ban 	陪伴	c=1 d=2.31495e-15 t=6912
pei ban wo 	陪伴我	c=1 d=1.80178e-15 t=6912
pei ni 	陪你	c=0 d=2.39594e-16 t=6912
pei yang 	培養	c=1 d=8.63817e-14 t=6912
pei zhi 	配置	c=2 d=0.000210371 t=6912
pei zhi xin xi 	配置信息	c=2 d=0.000230831 t=6912
peng 	彭	c=0 d=5.1863e-13 t=6912
peng lao shi 	彭老師	c=1 d=5.2123e-12 t=6912
pi ci 	批次	c=1 d=3.18549e-13 t=6912
pi dou 	批鬥	c=1 d=0.0125881 t=6912
pi ka 	皮卡	c=1 d=8.70098e-11 t=6912
pi pei 	匹配	c=7 d=0.246763 t=6912
pi pei de 	匹配的	c=1 d=4.5643e-09 t=6912
pian shang 	片上	c=3 d=0.000101134 t=6912
pin fan 	頻繁	c=0 d=2.81846e-15 t=6912
pin fan de 	頻繁的	c=1 d=2.83259e-14 t=6912
pin lv 	頻率	c=0 d=0.0594521 t=6912
pin yin 	拼音	c=2 d=7.11875e-15 t=6912
ping 	屏	c=1 d=5.42225e-06 t=6912
ping ban 	平板	c=1 d=7.08703e-09 t=6912
ping tai 	平臺	c=5 d=0.000261326 t=6912
ping tai guan li fu wu 	平臺管理服務	c=1 d=5.19619e-05 t=6912
ping tai xiang mu 	平臺項目	c=1 d=0.00065886 t=6912
po duo 	頗多	c=1 d=3.71893e-11 t=6912
po niang 	婆娘	c=0 d=7.41449e-12 t=6912
pu tong de 	普通的	c=1 d=2.17732e-07 t=6912
qi 	七	c=1 d=9.86118e-13 t=6912
qi 	其	c=1 d=0.00437178 t=6912
qi 	器	c=1 d=1.93276e-09 t=6912
qi che 	汽車	c=1 d=8.11274e-11 t=6912
qi ci 	其次	c=1 d=3.85271e-15 t=6912
qi dian 	起點	c=3 d=0.0259348 t=6912
qi dong 	啓動	c=10 d=0.00146131 t=6912
qi dong dai ma 	啓動代碼	c=1 d=1.3138e-05 t=6912
qi dong de guo cheng shi you 	啓動的過程是由	c=1 d=1.18285e-05 t=6912
qi dong guo cheng 	啓動過程	c=1 d=3.52485e-05 t=6912
qi dong guo cheng jie shu hou 	啓動過程結束後	c=1 d=5.14449e-05 t=6912
qi dong jing xiang 	啓動鏡像	c=1 d=5.31703e-05 t=6912
qi dong jing xiang zhong 	啓動鏡像中	c=1 d=5.94723e-05 t=6912
qi dong liu cheng 	啓動流程	c=1 d=1.27653e-05 t=6912
qi dong liu cheng fen wei san ji 	啓動流程分爲三級	c=1 d=1.17695e-05 t=6912
qi dong mo shi 	啓動模式	c=1 d=2.97038e-05 t=6912
qi jian 	期間	c=2 d=1.80137e-11 t=6912
qi jian de 	期間的	c=1 d=2.12501e-15 t=6912
qi shi 	其實	c=4 d=0.0642113 t=6912
qi shi shi 	其實是	c=1 d=1.57191e-07 t=6912
qi shi wu suo wei 	其實無所謂	c=1 d=0.574072 t=6912
qi shi ye shi 	其實也是	c=2 d=1.6831e-08 t=6912
qi ta 	其他	c=6 d=0.00618525 t=6912
qi ta bao nei 	其他包內	c=1 d=1.68753e-09 t=6912
qi ta de 	其他的	c=5 d=0.771291 t=6912
qi ta di fang 	其他地方	c=0 d=1.22223e-09 t=6912
qi ta han shu 	其他函數	c=1 d=3.01156e-09 t=6912
qi ta he 	其他核	c=4 d=0.10917 t=6912
qi ta shu ju 	其他數據	c=1 d=4.77276e-05 t=6912
qi ta xi tong ruan jian 	其他系統軟件	c=1 d=6.12835e-05 t=6912
qi ta yu yan de 	其他語言的	c=1 d=2.22744e-10 t=6912
qi ta yuan su de 	其他元素的	c=1 d=1.27827e-06 t=6912
qi ta zhi yi yang 	其他值一樣	c=1 d=8.27522e-09 t=6912
qi yong 	啓用	c=0 d=0.00254765 t=6912
qi zhong 	其中	c=3 d=0.000441132 t=6912
qi zuo yong 	起作用	c=0 d=2.747e-07 t=6912
qia hao 	恰好	c=1 d=2.06186e-13 t=6912
qia men 	卡門	c=0 d=4.14205e-15 t=6912
qian 	前	c=2 d=0.000154581 t=6912
qian 	簽	c=0 d=6.91322e-12 t=6912
qian cuo 	簽錯	c=2 d=0.00712089 t=6912
qian hou 	前後	c=0 d=0.0540641 t=6912
qian hou de 	前後的	c=1 d=0.543351 t=6912
qian ming 	簽名	c=2 d=3.5978e-10 t=6912
qian que 	欠缺	c=0 d=2.13015e-15 t=6912
qian ru shi 	嵌入式	c=2 d=2.36774e-15 t=6912
qian san 	前三	c=0 d=0.00507928 t=6912
qian tao 	嵌套	c=1 d=1.30769e-09 t=6912
qian tian 	前天	c=1 d=5.34425e-12 t=6912
qian xu 	謙虛	c=1 d=4.32078e-11 t=6912
qian zai 	潛在	c=1 d=7.01132e-06 t=6912
qian zai feng xian fen xi 	潛在風險分析	c=1 d=7.46713e-06 t=6912
qian zhi 	前置	c=0 d=9.16765e-09 t=6912
qian zhi tiao jian 	前置條件	c=1 d=9.2136e-08 t=6912
qian zi 	簽字	c=2 d=2.38315e-10 t=6912
qiang 	牆	c=0 d=0.0778801 t=6912
qiang hua 	強化	c=1 d=7.61797e-06 t=6912
qiang zhi 	強制	c=1 d=3.20037e-09 t=6912
qie 	且	c=1 d=8.01401e-14 t=6912
qie huan 	切換	c=1 d=0.012386 t=6912
qie huan dao 	切換到	c=1 d=0.000997758 t=6912
qie huan hou 	切換後	c=1 d=0.11475 t=6912
qin jian 	勤儉	c=1 d=5.19884e-11 t=6912
qing chu 	清楚	c=4 d=0.000822019 t=6912
qing chu diao 	清除掉	c=1 d=8.59509e-14 t=6912
qing hua 	清華	c=2 d=2.09964e-13 t=6912
qing kong 	清空	c=2 d=4.44385e-05 t=6912
qing kuang 	情況	c=10 d=0.617465 t=6912
qing kuang shi yi yang de 	情況是一樣的	c=1 d=9.07643e-08 t=6912
qing kuang xia 	情況下	c=0 d=0.00237541 t=6912
qing qiu 	請求	c=3 d=0.00632282 t=6912
qing qiu xiao xi 	請求消息	c=1 d=0.000372602 t=6912
qing wen 	請問	c=1 d=6.14735e-12 t=6912
qiu 	求	c=1 d=2.07614e-06 t=6912
qu 	區	c=0 d=0.0519442 t=6912
qu 	去	c=0 d=1.22857e-11 t=6912
qu bie 	區別	c=8 d=0.179661 t=6912
qu bie shi 	區別是	c=1 d=0.183599 t=6912
qu bie zai na 	區別在哪	c=1 d=9.38184e-15 t=6912
qu dong 	驅動	c=3 d=1.96981e-05 t=6912
qu fen 	區分	c=1 d=4.21338e-09 t=6912
qu jue yu 	取決於	c=2 d=1.47417e-07 t=6912
qu xiao 	取消	c=1 d=0.00191125 t=6912
quan 	全	c=2 d=1.64311e-06 t=6912
quan 	圈	c=2 d=1.04991e-06 t=6912
quan bu 	全部	c=1 d=0.00518189 t=6912
quan bu chuan di 	全部傳遞	c=1 d=7.13977e-08 t=6912
quan bu si ge 	全部四個	c=1 d=0.0520787 t=6912
quan ju 	全局	c=1 d=0.0701187 t=6912
quan ju de 	全局的	c=1 d=1.48131e-05 t=6912
quan ju de 	全聚德	c=1 d=1.46657e-05 t=6912
quan mian 	全面	c=1 d=2.11369e-11 t=6912
quan ni 	勸你	c=2 d=0.0262041 t=6912
quan xian 	權限	c=1 d=0.353376 t=6912
quan zhong 	權重	c=1 d=1.512e-11 t=6912
quan zou 	全走	c=1 d=2.146e-13 t=6912
que 	確	c=1 d=9.85615e-07 t=6912
que 	缺	c=1 d=0.00537269 t=6912
que bao 	確保	c=2 d=0.937067 t=6912
que dian 	缺點	c=1 d=0.0421052 t=6912
que dian jiu shi 	缺點就是	c=1 d=0.423162 t=6912
que ding 	確定	c=3 d=7.89642e-13 t=6912
que neng gou 	缺能夠	c=1 d=0.0515605 t=6912
que ren 	確認	c=0 d=1.45272e-12 t=6912
que shi 	確實	c=3 d=0.0300468 t=6912
qun li 	羣裏	c=2 d=1.20338e-12 t=6912
ran hou 	然後	c=10 d=0.00651408 t=6912
ran hou fa chu 	然後發出	c=1 d=0.00259284 t=6912
rang 	讓	c=2 d=0.0748271 t=6912
rang cheng xu yuan zhi ling 	讓程序員指令	c=1 d=0.752014 t=6912
rang he 	讓核	c=1 d=0.0212797 t=6912
rang lei 	讓類	c=1 d=7.83104e-07 t=6912
re qing 	熱情	c=1 d=3.8707e-11 t=6912
ren 	人	c=2 d=0.351713 t=6912
ren bu 	人不	c=0 d=6.23813e-09 t=6912
ren cai 	人才	c=0 d=7.89335e-13 t=6912
ren cai fu wu 	人才服務	c=2 d=1.61484e-11 t=6912
ren he 	任何	c=3 d=0.00606664 t=6912
ren sheng guan 	人生觀	c=2 d=5.32085e-11 t=6912
ren shi dao 	認識到	c=1 d=4.06916e-11 t=6912
ren wei 	認爲	c=2 d=0.115796 t=6912
ren wei shi bai 	認爲失敗	c=1 d=0.00673795 t=6912
ren wu 	任務	c=1 d=2.63337e-09 t=6912
ren yi 	任意	c=1 d=8.43673e-08 t=6912
ren yi duo ge 	任意多個	c=1 d=1.72133e-07 t=6912
ren yuan 	人員	c=0 d=0.0162838 t=6912
reng ran 	仍然	c=0 d=0.0060205 t=6912
reng ran bi xu 	仍然必須	c=1 d=0.0605068 t=6912
reng you 	仍有	c=1 d=2.2332e-11 t=6912
ri 	日	c=4 d=0.000218221 t=6912
ri qi 	日期	c=2 d=0.000214973 t=6912
ri zi 	日子	c=2 d=4.58195e-15 t=6912
rong cuo 	容錯	c=0 d=1.27497e-06 t=6912
rong cuo de 	容錯的	c=2 d=2.86215e-05 t=6912
rong liang 	容量	c=1 d=0.000581442 t=6912
rong qia 	融洽	c=1 d=5.38402e-11 t=6912
rong yi 	容易	c=0 d=0.0278873 t=6912
rong yu 	冗餘	c=0 d=1.26861e-06 t=6912
ru 	如	c=1 d=4.87001e-07 t=6912
ru ci 	如此	c=0 d=1.1802e-09 t=6912
ru guo 	如果	c=29 d=0.114092 t=6912
ru guo liang ge 	如果兩個	c=1 d=0.0862936 t=6912
ru guo shi 	如果是	c=1 d=0.0328764 t=6912
ru guo yi shang bu zou 	如果以上步驟	c=1 d=2.35826e-05 t=6912
ru guo you 	如果有	c=0 d=1.94581e-09 t=6912
ru guo you yi ge zhi 	如果有一個值	c=1 d=1.95557e-08 t=6912
ru he 	如何	c=5 d=0.136561 t=6912
ru he jiang 	如何將	c=1 d=2.33075e-14 t=6912
ru men 	入門	c=0 d=1.32129e-14 t=6912
ru men shi pin 	入門視頻	c=1 d=1.32791e-13 t=6912
ru shang 	如上	c=0 d=2.71967e-07 t=6912
ru xia 	如下	c=6 d=0.189872 t=6912
ru xia de 	如下的	c=2 d=0.00523805 t=6912
ru xia fang cun shun xu 	如下訪存順序	c=1 d=0.822835 t=6912
ru xia han shu 	如下函數	c=1 d=8.65611e-09 t=6912
ru xia lei de 	如下類的	c=1 d=3.98723e-07 t=6912
ru xia tu 	如下圖	c=1 d=0.109559 t=6912
ru xia tu suo shi 	如下圖所示	c=1 d=0.0523397 t=6912
ru xue 	入學	c=1 d=3.34881e-13 t=6912
ru zhi 	入職	c=1 d=3.56842e-05 t=6912
ruan jian 	軟件	c=13 d=0.00122747 t=6912
ruan jian kai fa 	軟件開發	c=0 d=6.11253e-05 t=6912
ruan jian kai fa de 	軟件開發的	c=1 d=0.000614317 t=6912
ruan jian xue yuan 	軟件學院	c=2 d=0.000179056 t=6912
ruan ying jian 	軟硬件	c=1 d=0.0412714 t=6912
ruan yuan 	軟院	c=3 d=5.82175e-12 t=6912
ruo 	弱	c=0 d=0.065377 t=6912
ruo nei cun 	弱內存	c=1 d=0.657047 t=6912
sa wang 	撒網	c=0 d=9.44524e-07 t=6912
san 	三	c=0 d=1.26861e-06 t=6912
san bu 	散步	c=1 d=2.29012e-13 t=6912
san ci fang 	三次方	c=1 d=1.2849e-08 t=6912
san fang 	三方	c=1 d=0.00690852 t=6912
san ge 	三個	c=1 d=2.07685e-10 t=6912
san ji 	三級	c=0 d=1.17108e-06 t=6912
san mian 	三面	c=2 d=2.17953e-11 t=6912
san mo rong yu 	三模冗餘	c=2 d=2.84787e-05 t=6912
san nian 	三年	c=3 d=1.25511e-10 t=6912
san re 	散熱	c=1 d=1.22582e-13 t=6912
san tiao 	三條	c=0 d=0.000498261 t=6912
san tiao lian xu de 	三條連續的	c=1 d=0.00247875 t=6912
san tiao luan xu de 	三條亂序的	c=1 d=0.00252883 t=6912
san zhong 	三種	c=1 d=8.85233e-09 t=6912
san zhong qing kuang 	三種情況	c=1 d=8.8967e-08 t=6912
sha yang 	啥樣	c=1 d=7.75708e-13 t=6912
shan chu 	刪除	c=1 d=6.62613e-12 t=6912
shang 	上	c=10 d=0.0619311 t=6912
shang ban 	上板	c=1 d=4.56586e-13 t=6912
shang ban 	上班	c=1 d=0.000249763 t=6912
shang chuan 	上傳	c=3 d=1.88488e-13 t=6912
shang de 	上的	c=3 d=0.0161809 t=6912
shang dian 	上電	c=2 d=2.55921e-05 t=6912
shang hai 	上海	c=5 d=0.00080306 t=6912
shang jie 	上界	c=1 d=4.40657e-07 t=6912
shang pin 	商品	c=1 d=0.000236397 t=6912
shang wei 	尚未	c=1 d=1.06018e-11 t=6912
shang xia lian 	上下聯	c=1 d=0.000156885 t=6912
shang xia wen 	上下文	c=1 d=0.00096344 t=6912
shang yao 	上藥	c=0 d=0.00146253 t=6912
shang yi ci 	上一次	c=1 d=1.76125e-12 t=6912
shao 	少	c=1 d=7.32301e-12 t=6912
shao jian 	少見	c=0 d=2.1717e-07 t=6912
she bei 	設備	c=5 d=0.000213676 t=6912
she de 	捨得	c=0 d=7.79066e-06 t=6912
she hui 	社會	c=2 d=6.96316e-11 t=6912
she ji 	設計	c=4 d=0.000101714 t=6912
she ji dao 	涉及到	c=1 d=2.8044e-14 t=6912
she ji shi 	設計師	c=0 d=0.00122773 t=6912
she zhi 	設置	c=4 d=0.00083016 t=6912
she zhi de 	設置的	c=1 d=1.15125e-10 t=6912
shen du 	深度	c=2 d=1.14683e-14 t=6912
shen du xue xi 	深度學習	c=2 d=1.84375e-13 t=6912
shen fen 	身份	c=1 d=3.10684e-13 t=6912
shen fen yan zheng 	身份驗證	c=1 d=1.07083e-11 t=6912
shen he 	審覈	c=4 d=1.77153e-11 t=6912
shen me 	什麼	c=3 d=4.07277e-09 t=6912
shen me yang de 	什麼樣的	c=1 d=6.50314e-15 t=6912
shen me ye bu hui fa sheng 	什麼也不會發生	c=1 d=4.09944e-10 t=6912
shen me zhuang tai 	什麼狀態	c=1 d=5.80533e-15 t=6912
shen qi de 	神奇的	c=1 d=0.000833397 t=6912
shen qing 	申請	c=6 d=8.33397e-05 t=6912
shen qing de 	申請的	c=1 d=0.000837575 t=6912
shen zhi 	甚至	c=0 d=3.40764e-13 t=6912
shen zhi ke yi 	甚至可以	c=1 d=3.42472e-12 t=6912
sheng 	生	c=1 d=5.07048e-11 t=6912
sheng chan shang 	生產商	c=1 d=0.474734 t=6912
sheng cheng 	生成	c=4 d=0.00962528 t=6912
sheng cheng yi ge 	生成一個	c=1 d=0.000376347 t=6912
sheng huo 	生活	c=3 d=1.23304e-10 t=6912
sheng huo shang 	生活上	c=1 d=1.73922e-11 t=6912
sheng lve 	省略	c=2 d=4.10492e-09 t=6912
sheng lve le 	省略了	c=1 d=1.15106e-08 t=6912
sheng ming 	聲明	c=5 d=2.30842e-07 t=6912
sheng ming le 	聲明了	c=1 d=1.11415e-07 t=6912
shi 	使	c=3 d=0.162838 t=6912
shi 	市	c=1 d=0.000209665 t=6912
shi 	式	c=1 d=2.2078e-07 t=6912
shi 	是	c=83 d=1.28418 t=6912
shi 	時	c=23 d=0.885863 t=6912
shi a 	是啊	c=2 d=0.0099256 t=6912
shi bai 	失敗	c=1 d=0.0414327 t=6912
shi bai le 	失敗了	c=1 d=4.99584e-13 t=6912
shi bu 	是不	c=0 d=1.37807e-09 t=6912
shi bu neng 	是不能	c=1 d=0.216536 t=6912
shi bu neng jie shou de 	是不能接受的	c=1 d=0.0297478 t=6912
shi bu shi 	是不是	c=5 d=0.0155297 t=6912
shi chang 	市場	c=1 d=4.95894e-14 t=6912
shi de 	使得	c=5 d=0.26055 t=6912
shi de 	時的	c=0 d=0.00020601 t=6912
shi di 	師弟	c=1 d=0.000258659 t=6912
shi fang 	釋放	c=3 d=0.32996 t=6912
shi fen 	時分	c=0 d=2.40173e-15 t=6912
shi fen fu yong 	時分復用	c=1 d=2.41377e-14 t=6912
shi fou 	是否	c=4 d=0.114092 t=6912
shi fou cheng gong 	是否成功	c=1 d=0.318224 t=6912
shi fou ming zhong shi 	是否命中時	c=1 d=0.12307 t=6912
shi fou yi zhi 	是否一直	c=1 d=0.00663763 t=6912
shi fou you 	是否有	c=1 d=3.51202e-14 t=6912
shi hou 	時候	c=9 d=0.0076078 t=6912
shi ji 	實際	c=2 d=1.96893e-13 t=6912
shi ji shang 	實際上	c=8 d=0.0917543 t=6912
shi ji shang diao yong de jiu shi 	實際上調用的就是	c=1 d=4.48398e-06 t=6912
shi ji shang shi 	實際上是	c=1 d=1.29781e-08 t=6912
shi jian 	時間	c=3 d=0.00105145 t=6912
shi jie 	世界	c=1 d=1.03005e-05 t=6912
shi jue 	視覺	c=0 d=6.62275e-07 t=6912
shi jue chu li lei 	視覺處理類	c=1 d=6.65595e-06 t=6912
shi ke 	時刻	c=1 d=1.54654e-12 t=6912
shi ke yi 	是可以	c=1 d=1.39192e-08 t=6912
shi li 	實例	c=1 d=4.79475e-07 t=6912
shi li 	示例	c=1 d=0.000587285 t=6912
shi li hua 	實例化	c=0 d=4.45085e-08 t=6912
shi nin 	是您	c=1 d=1.38234e-15 t=6912
shi pin 	視頻	c=0 d=1.32129e-14 t=6912
shi qing 	事情	c=1 d=4.06847e-09 t=6912
shi shi 	試試	c=1 d=1.51339e-11 t=6912
shi wo 	使我	c=1 d=2.30121e-11 t=6912
shi wo de 	是我的	c=1 d=1.81989e-15 t=6912
shi wu 	事務	c=1 d=3.02962e-11 t=6912
shi wu 	是無	c=0 d=0.0763379 t=6912
shi wu xu de 	是無序的	c=1 d=0.767206 t=6912
shi xi 	實習	c=2 d=6.56383e-11 t=6912
shi xian 	實現	c=25 d=2.24235 t=6912
shi xian de 	實現得	c=1 d=0.138069 t=6912
shi xian de 	實現的	c=1 d=0.000829808 t=6912
shi xian dong tai bang ding 	實現動態綁定	c=1 d=1.43777e-07 t=6912
shi xian duo xian cheng tong bu de ji chu 	實現多線程同步的基礎	c=1 d=0.00470091 t=6912
shi xian jiu shi 	實現就是	c=1 d=1.14512e-06 t=6912
shi xian le 	實現了	c=2 d=3.2398e-06 t=6912
shi xian qu bie 	實現區別	c=1 d=1.47774e-06 t=6912
shi xian shi 	實現時	c=1 d=0.00121866 t=6912
shi xian yuan zi zhi ling yu 	實現原子指令與	c=1 d=0.179066 t=6912
shi yan shi 	實驗室	c=0 d=0.00191587 t=6912
shi yan shi de ma 	實驗室的嗎	c=1 d=0.0192547 t=6912
shi yi ge 	是一個	c=1 d=6.50037e-09 t=6912
shi yi ge dai ma kuai 	是一個代碼快	c=1 d=5.58928e-10 t=6912
shi yi xia 	試一下	c=2 d=0.000305061 t=6912
shi yi yang de 	是一樣的	c=1 d=0.0512678 t=6912
shi yong 	使用	c=53 d=1.48242 t=6912
shi yong can shu hua 	使用參數化	c=1 d=4.27633e-07 t=6912
shi yong dao 	使用到	c=1 d=0.364219 t=6912
shi yong de 	使用得	c=4 d=0.000254051 t=6912
shi yong de 	使用的	c=1 d=0.000132358 t=6912
shi yong de 	實用的	c=1 d=1.50083e-12 t=6912
shi yong le 	使用了	c=0 d=4.18012e-05 t=6912
shi yong ru xia dai ma lai 	使用如下代碼來	c=1 d=1.01057e-06 t=6912
shi yong ta de 	使用它的	c=1 d=2.71311e-07 t=6912
shi yong yi ge 	使用一個	c=2 d=0.00105419 t=6912
shi yong yong tu 	使用用途	c=1 d=2.96297e-14 t=6912
shi you 	是由	c=0 d=1.17695e-06 t=6912
shi zai 	是在	c=2 d=0.954085 t=6912
shi zhe 	試着	c=1 d=4.54308e-13 t=6912
shi zhong 	時鐘	c=0 d=3.88138e-15 t=6912
shi zhong zhong duan 	時鐘中斷	c=1 d=3.90084e-14 t=6912
shou 	收	c=1 d=0.0028799 t=6912
shou ce 	手冊	c=3 d=0.000707731 t=6912
shou dong 	手動	c=2 d=1.84885e-09 t=6912
shou huo 	收穫	c=1 d=3.70038e-11 t=6912
shou quan 	授權	c=2 d=7.22688e-05 t=6912
shou xian 	首先	c=2 d=0.00413691 t=6912
shou xie 	手寫	c=1 d=6.8103e-11 t=6912
shou yi 	獸醫	c=1 d=8.69668e-07 t=6912
shu 	書	c=1 d=6.38171e-11 t=6912
shu chu 	輸出	c=2 d=2.48211e-11 t=6912
shu ju 	數據	c=17 d=0.574947 t=6912
shu ju chou xiang 	數據抽象	c=1 d=9.16765e-08 t=6912
shu ju de 	數據的	c=1 d=5.28747e-05 t=6912
shu ju fen qu 	數據分區	c=1 d=2.82335e-05 t=6912
shu ju jie gou 	數據結構	c=1 d=1.16583e-11 t=6912
shu ju lei xing 	數據類型	c=2 d=1.26662e-08 t=6912
shu ju she ji 	數據設計	c=1 d=1.81834e-05 t=6912
shu ju xiang 	數據項	c=1 d=0.290835 t=6912
shu li 	樹立	c=1 d=2.58167e-11 t=6912
shu liang 	數量	c=1 d=3.42531e-14 t=6912
shu ru 	輸入	c=1 d=9.88839e-16 t=6912
shu xie 	書寫	c=0 d=4.61018e-10 t=6912
shu xie de 	書寫的	c=1 d=4.63328e-09 t=6912
shu xing 	屬性	c=3 d=1.58111e-07 t=6912
shu zi 	數字	c=0 d=1.10574e-07 t=6912
shu zi de 	數字的	c=1 d=1.11128e-06 t=6912
shua 	刷	c=0 d=0.00161635 t=6912
shua ji 	刷機	c=1 d=4.41797e-08 t=6912
shua ji tian 	刷幾天	c=1 d=0.0162445 t=6912
shua xin 	刷新	c=1 d=0.00190171 t=6912
shui 	誰	c=1 d=2.51878e-15 t=6912
shui ping 	水平	c=1 d=5.86168e-11 t=6912
shun xu 	順序	c=17 d=1.91864 t=6912
shuo 	說	c=2 d=1.59245e-11 t=6912
shuo de 	說的	c=0 d=0.000970611 t=6912
shuo de ying gai jiu shi zhe ge 	說的應該就是這個	c=1 d=0.00975476 t=6912
shuo hua 	說話	c=1 d=1.33089e-10 t=6912
shuo ming 	說明	c=1 d=0.000183756 t=6912
shuo ming ren 	說明人	c=1 d=0.0002139 t=6912
shuo qi lai 	說起來	c=1 d=0.00744658 t=6912
shuo shi 	碩士	c=2 d=5.13177e-11 t=6912
si 	死	c=0 d=4.22429e-11 t=6912
si chuan 	四川	c=1 d=0.00150007 t=6912
si chuan le 	四川了	c=1 d=0.0150707 t=6912
si chuan nong ye da xue 	四川農業大學	c=1 d=5.13208e-06 t=6912
si chuan sheng 	四川省	c=2 d=5.31493e-06 t=6912
si ge 	四個	c=0 d=0.00518189 t=6912
si wang 	死亡	c=1 d=1.01895e-15 t=6912
si xiang 	思想	c=0 d=0.0737123 t=6912
si xun huan 	死循環	c=1 d=4.24546e-10 t=6912
si you 	私有	c=1 d=1.82394e-05 t=6912
si you de 	私有的	c=2 d=5.30524e-05 t=6912
song ti 	宋體	c=1 d=1.07657e-15 t=6912
sou 	搜	c=0 d=8.35981e-12 t=6912
sou suo 	搜索	c=1 d=3.58053e-06 t=6912
su du 	速度	c=1 d=0.00927901 t=6912
su du de 	速度的	c=1 d=2.16234e-14 t=6912
su du kuai 	速度快	c=1 d=7.54603e-12 t=6912
su shu 	素數	c=1 d=2.2774e-06 t=6912
su yang 	素養	c=0 d=0.00124007 t=6912
suan 	算	c=1 d=2.58211e-13 t=6912
suan fa 	算法	c=3 d=6.42702e-06 t=6912
suan fa ti 	算法題	c=1 d=1.09246e-11 t=6912
suan li 	算曆	c=1 d=1.45296e-13 t=6912
suan zi 	算子	c=8 d=1.4485e-05 t=6912
sui bian 	隨便	c=2 d=4.29359e-12 t=6912
sui ran 	雖然	c=8 d=0.946006 t=6912
sui ran neng 	雖然能	c=0 d=4.14995e-08 t=6912
sui ran neng gou 	雖然能夠	c=1 d=4.17075e-07 t=6912
sui ran wo bu zhe me jue de 	雖然我不這麼覺得	c=1 d=0.0547488 t=6912
sun shi 	損失	c=1 d=7.06753e-06 t=6912
suo 	所	c=1 d=6.79015e-05 t=6912
suo 	鎖	c=2 d=0.645008 t=6912
suo ding 	鎖定	c=1 d=2.18786e-05 t=6912
suo ha 	梭哈	c=1 d=1.00587e-10 t=6912
suo shang 	鎖上	c=1 d=0.00481991 t=6912
suo shi 	所示	c=0 d=0.00520787 t=6912
suo wei 	所謂	c=2 d=0.00124328 t=6912
suo xue 	所學	c=1 d=2.00058e-11 t=6912
suo yi 	所以	c=37 d=1.48496 t=6912
suo yi ke yi shi yong 	所以可以使用	c=1 d=2.99071e-06 t=6912
suo yi ke yi yong shang 	所以可以用上	c=1 d=3.45738e-06 t=6912
suo yin 	索引	c=4 d=7.21231e-05 t=6912
suo yin shi 	索引時	c=1 d=1.6998e-06 t=6912
suo you 	所有	c=7 d=0.00438296 t=6912
suo you cao zuo 	所有操作	c=1 d=0.000639387 t=6912
suo you cheng yuan 	所有成員	c=1 d=1.91222e-09 t=6912
suo you dai ma 	所有代碼	c=1 d=9.83238e-08 t=6912
suo you de 	所有的	c=5 d=0.0010231 t=6912
suo you de lei 	所有的類	c=1 d=2.05512e-07 t=6912
suo you de lei ne 	所有的類呢	c=1 d=5.46353e-07 t=6912
suo you de lei xing can shu he 	所有的類型參數和	c=1 d=3.26446e-07 t=6912
suo you ji cun qi de 	所有寄存器的	c=1 d=0.000122182 t=6912
suo you ke neng de 	所有可能的	c=1 d=4.75058e-09 t=6912
suo you lei 	所有類	c=1 d=3.17867e-08 t=6912
suo you lei de 	所有類的	c=1 d=1.73863e-07 t=6912
suo you xian cheng 	所有線程	c=1 d=2.38935e-12 t=6912
suo you yong hu ding yi de 	所有用戶定義的	c=1 d=1.15962e-07 t=6912
suo zai 	所在	c=1 d=3.09082e-11 t=6912
ta 	她	c=2 d=6.64235e-11 t=6912
ta 	它	c=18 d=0.999326 t=6912
ta de 	他的	c=1 d=8.54931e-10 t=6912
ta de 	它的	c=3 d=1.12982e-06 t=6912
ta he 	他和	c=1 d=9.28849e-15 t=6912
ta ke yi 	他可以	c=1 d=2.97534e-07 t=6912
ta ke yi ying yong dao qi ta de 	他可以應用到其他的	c=1 d=2.69261e-06 t=6912
ta men 	他們	c=5 d=0.167623 t=6912
ta men guan li de 	他們管理的	c=1 d=1.18878e-05 t=6912
ta men hu xiang ke yi fang wen 	他們互相可以訪問	c=1 d=4.15998e-06 t=6912
ta shi 	他是	c=0 d=1.28158e-08 t=6912
ta shuo 	他說	c=1 d=1.66671e-10 t=6912
tai 	太	c=0 d=1.04118e-13 t=6912
tai 	態	c=2 d=1.82678e-14 t=6912
tai cha le 	太差了	c=1 d=0.00499159 t=6912
tai chang le 	太長了	c=0 d=0.00105145 t=6912
tai da 	太大	c=0 d=0.0169483 t=6912
tai kao shang 	太靠上	c=1 d=1.04187e-12 t=6912
tai shi ji 	臺式機	c=1 d=6.08308e-06 t=6912
tang 	糖	c=0 d=1.29781e-09 t=6912
tao lun 	討論	c=1 d=4.25645e-11 t=6912
te 	特	c=0 d=4.14205e-15 t=6912
te bie 	特別	c=1 d=7.28648e-12 t=6912
